Genre,TrackCount
"1990s, 90s, afrobeat, afrobeats, belgian, bubblegum dance, dutch, edm, electro, electronic, euro house, eurodance, european, europop, hard house, hip house, house, netherlands, pop, pop and chart, rave, synth-pop, trust",1
"musica costarricense, musica nicaraguense, rock nica",1
"1 10 188043 183 17153 34783 54830 72970 97673 116825 128263 157073 171433, afro adura, afropiano, ambient, bing crosby fank sinatra louis armstorng nat king cole doris day, black metal, bogus, bogus artist, british, classical, cleanup, composer, cotm, death metal, dont rate the [unknown] artist, dumping ground, easy listening soundtracks and musicals, fix, fix tags, fixme, fixme [spa] mess, fixme or cleanup, fixme-probably not a real artist, has german audiobooks, johny johny yes papa, kids hut, kids songs, lazy asses, merge, merge all the unrighteous fellows are all unpardonable!, merge into [anonymous] or [traditional], merge me, mergeme, meta artist, nursery rhymes, nursery rhymes collection, nursery rhymes playlist, pop and chart, relaxation, rhymes, software company as artist, soundtrack, spamess, special purpose, special purpose artist, stop merging crap so my tags get fucked up, test merging tags test, traditional, uk, unknown, wheels on the bus",1
"dancehall, jamaican dancehall, jamaican hip hop, traphall, trinibad",1
"afrobeat, afrobeats, afropiano",1
"composer, british composer, classical, english",1
"sda a cappella, worship",1
"afro adura, afro soul, afrobeat, afrobeats, afropiano, alte",1
gospel drill,1
"alternative metal, melodic metalcore, metalcore, nu metal, post-grunge",1
"afrobeats, igbo trap, nigerian pop",1
"ghanaian alternative, ghanaian pop",1
"nigerian hip hop, nigerian pop",1
philly rap,1
"afrobeats, igbo pop, igbo rap, nigerian pop",1
"afrobeats, afropop, bongo flava, nigerian hip hop, nigerian pop",1
"musica mocambicana, urban kiz",1
"europop, synth-pop, edm, euro house, dance, eurodance, dance-pop, afrobeats, afropiano, afrobeat, afropop",1
highlife,1
ghanaian hip hop,1
kenyan pop,1
"cali rap, canadian hip hop",1
"afrobeats, afropop, cruise, nigerian pop",1
"2008 universal fire victim, alternative, alternative dance, alternative rock, american, americain, anti-folk, electronic, electronica, experimental rock, folk rock, funk rock, indie folk, indie rock, lo-fi indie, norwegian pop, permanent wave, pop, psychedelic pop, rock, rock and indie, singer-songwriter, singer",1
"songwriter, slacker rock, united states, usa",1
"norwegian, norwegian pop",1
"classic norwegian pop, norske viser, norwegian singer-songwriter",1
"norske viser, norwegian folk rock, norwegian rock",1
"gospel singers, norsk lovsang",1
"cellist, norwegian cellist, classical",1
"celtic, celtic rock, hip hop, norwegian hip hop",1
"christmas, norwegian",1
"australian dance, freeform hardcore, happy hardcore",1
"norwegian pop, trondersk musikk",1
"nordnorsk musikk, sami",1
"drikkelek, russelater",1
"alt z, dark r&b, slap house, traprun",1
"country, honky tonk, nashville sound, traditional country, country gospel, 2008 universal fire victim, tropical house",1
"nordnorsk musikk, norske viser, norwegian indie",1
quebec,1
"album rock, beat music, blues, blues rock, britannique, british, british invasion, british rhythm & blues, classic pop and rock, classic rock, country, dance-rock, english, essentials, greatest hits, hard rock, live, mainstream rock, merseybeat, mick jagger, norwegian pop, pop, pop rock, psychedelic pop, psychedelic rock, reggae, reino unido, rhythm & blues, rnb, rock, rock & roll, rock and roll, roots rock, russelater, some girls, strictly stereo 1964-1969, the-rolling-stones, uk",1
"blue-eyed soul, dance rock, new wave, pop, pop rock, pop soul, soft rock",1
"dancehall, lovers rock, modern reggae, reggae, roots reggae",1
"barnemusikk, eventyr",1
"dark cabaret, oslo indie",1
"alternative hip hop, hip.hop, norwegian hip hop, norwegian pop, rap",1
"europop, synth-pop, edm, euro house, dance, eurodance, dance-pop, russelater",1
"austrian, austrian composer, classical, composer, epadunk, european, norwegian pop, romantic classical, russelater",1
"pop, french, singer-songwriter, spanish, ballad, eurovision, latin, european, easy listening soundtracks and musicals, cancion melodica, latin ballad",1
"barnemusikk, norwegian gospel",1
"norwegian pop, norwegian singer-songwriter",1
"1, 1960s, 60s, 80s, a filk artist, abbey road, adult alternative pop rock, art pop, art rock, baroque pop, bbc, beat, beat music, blues rock, boys band, british, british invasion, british psychedelia, british rhythm & blues, britpop, classic pop and rock, classic rock, classical pop, english, europe, europop, experimental, experimental rock, favoritos, film soundtrack, folk pop, folk rock, folk-rock, get back, hair metal, hard rock, heavy metal, indie rock, instrumental pop, liverpool, mainstream rock, male vocalists, merseybeat, norwegian pop, one beatles, orchestral, orchestral pop, overrated, parlophone, pop, pop rock, pop-metal, pop-rock, pop",1
"anti-folk, indie folk",1
"melodipop, norwegian pop",1
"christmas music, easy listening, easy listening soundtracks and musicals, jazz, norwegian pop",1
norwegian rock,1
"classical, german, german composer, orchestral, composer, organist, baroque, latin, european, bach, mass, wagner, six, 134a, motet, mathauspassion, messe h-moll, vox, cantata, cantata 147, bach double violin concerto, helmut walcha, 1036, bertalan hock, gramophone selection, r&b",1
"contemporary jazz, jazz, jazz fusion, norwegian hip hop, norwegian pop, vocal jazz",1
"japanese, j-pop, boy band, fixme label mess",1
norwegian house,1
"norwegian, norwegian pop, pop rock",1
"hard rock, neo classical metal, power metal, progressive metal, speed metal",1
"trance, electronic, electro, techno, norwegian pop",1
"bergen indie, norske viser",1
"norwegian rock, rogaland musikk",1
ragga,1
"norsk rock, dansband, norwegian pop, dansk pop, swing music",1
"ambient pop, art pop",1
"norwegian indie, norwegian pop, norwegian pop rap",1
"german, has german audiobooks, liedermacher, norwegian pop",1
saskatchewan indie,1
"trance, house, seen live, electro house, edm, dance and electronica, tech trance, dutch trance, russelater, norwegian hip hop",1
bergen indie,1
"pop dance, scandipop, uk dance",1
drikkelek,1
"black metal, norwegian black metal",1
"gothic metal, industrial metal, norwegian metal",1
nordnorsk musikk,1
"norwegian contemporary jazz, norwegian indie, norwegian pop",1
modern jazz trio,1
"edm, future bass, pop rap",1
"norwegian americana, norwegian rock",1
hjemmesnekk,1
norske viser,1
"classic norwegian pop, norske viser, norwegian country",1
"canadian latin, electro bailando, panamanian pop",1
chutney,1
"chutney, dancehall, melbourne indie, soca",1
"desi hip hop, desi trap, pakistani hip hop, urdu hip hop",1
"desi emo rap, pakistani pop, urdu hip hop",1
"classic pakistani pop, indian indie, pakistani pop, sufi",1
"classic pakistani pop, ghazal, sufi",1
"hindi indie, indian edm, indian indie",1
"indian fusion, indian indie",1
sindhi,1
"desi, qawwali",1
"desi hip hop, samurai trap",1
"pakistani electronic, pakistani pop",1
"malayalam madh, naat",1
"nordic soundtrack, orchestral soundtrack, soundtrack",1
"contemporary r&b, east coast hip hop, new jack swing, old school hip hop",1
"panamanian pop, reparto",1
"alternative r&b, dancehall",1
"dancehall guyanaise, shatta",1
"electronica, hip-hop experimental, nu jazz, trip hop",1
"cumbia paraguaya, paraguayan rock",1
"cumbia, cumbia nortena, grupera",1
"paraguayan indie, pop paraguayo",1
"cumbia paraguaya, pop paraguayo",1
"paraguayan indie, pop paraguayo, rap paraguayo",1
rap paraguayo,1
"alternative rock, pop punk, mix, pop and chart, emo-pop, post-emo, fixme everything",1
"hello project, hello project groups, hello project kids, j-pop, reggaeton, つんく♂フロテュース",1
"pop paraguayo, rap paraguayo",1
"cumbia paraguaya, cumbia pop, pop paraguayo",1
"madchester, new wave, permanent wave, solo wave",1
"pop rock, rock en espanol",1
"axe, peruvian rock",1
"indie rock peruano, peruvian indie, peruvian rock",1
"salsa peruana, timba",1
"classic peruvian pop, musica afroperuana",1
"classic peruvian pop, folklore peruano",1
"peruvian indie, peruvian rock",1
"classic venezuelan pop, tropical, venezuelan rock",1
"harana, opm, p-pop, pinoy alternative, pinoy indie",1
"alternative metal, heavy metal, industrial metal, industrial rock, nu metal, opm, p-pop, pinoy hip hop, pinoy r&b",1
"harana, kundiman, opm, p-pop, pinoy alternative, pinoy rock",1
"harana, kundiman, opm, pinoy indie, pop, virtual youtuber, にしさんし",1
tagalog rap,1
"acoustic opm, opm",1
"garage rock, indie rock, opm, pinoy hip hop, pinoy r&b, punk, rock, surf rock",1
"pinoy drill, tagalog rap",1
"bossa nova, harana, opm",1
"deathgrind, grindcore, witch house",1
"pop r&b, st louis rap",1
"rock, pop, british, uk, schlager, baroque pop, soft rock, pop rock, rock and roll, eurovision, english, bland, satanic, classic pop and rock, christmas music, rock & roll, copyright devil",1
"acoustic opm, p-pop",1
"budots, opm, p-pop, pinoy hip hop, pinoy r&b",1
"pinoy indie, pinoy rock, pinoy singer-songwriter",1
"adult contemporary, american, classic pop and rock, contemporary r&b, disco, harana, jazz, kundiman, mezzo-soprano, motown, opm, p-pop, pop, pop soul, rnb, soul",1
"pinoy alternative rap, pinoy hip hop, pinoy trap, tagalog rap",1
lilith,1
"budots, opm, p-pop",1
"folk, folk rock, rock, americana, jam, live, jam band, psychedelic rock",1
"indie pop rap, teen pop",1
"1980, 1980s, alphabet city elite, analog, band, bourgeoisie, casio, club, dance, dark electro, dave smith, disco, dx7, electronic, electronica, florida, industrial sector 3083, juno, jupiter, kidbougie, linndrum, miami beach, miami vice, music, oberheim, pinoy hip hop, retro new wave, roland, soundtrack, space, space tapes & vice, synth-pop, synthesizers, synthwave, tapes, veridian, veridian club, veridian club records, vice",1
"outsider, punk rock, synth-punk",1
"pinoy edm, pinoy r&b, pinoy trap",1
"bisaya rap, pinoy hip hop",1
"opm, pinoy alternative, pinoy indie, pinoy rock",1
"ballad, opm, pop, p-pop, opm",1
"classic pop and rock, death by automobile, pop, rhythm & blues, rock, rock & roll, rock and roll, rockabilly",1
"classic oklahoma country, country, country road",1
"pinoy alternative rap, pinoy hip hop, pinoy r&b, pinoy trap, tagalog rap",1
"singer-songwriter, mpb, bossa nova, brasil, psychedelic pop, pop rock, tropicalia, brasileiro, politician, opm, budots, p-pop",1
"cuban, death by stroke, harana, latin, mambo, opm, p-pop, pinoy hip hop, pinoy r&b",1
"bisaya rap, cdo indie, pinoy hip hop, pinoy trap",1
"dance pop, hollywood, neo mellow, post-teen pop",1
"christmas, opm, p-pop, pop",1
"harana, opm, p-pop, pinoy alternative, pinoy indie, pinoy rock",1
"bisaya rap, vispop",1
"bebop, contemporary post-bop, ecm-style jazz, electric bass, jazz, jazz funk, jazz fusion, jazz piano",1
"bisaya indie, vispop",1
"trip hop, r&b, art pop, downtempo, songwriter, singer, electropop, contemporary r&b, indie, alternative r&b, alternative pop",1
"candy pop, girl group, norwegian pop",1
"acoustic pop, lilith, neo mellow",1
"polish hip hop, polish old school hip hop",1
"classic polish pop, polish pop",1
"mexican indie, nuevo folklore mexicano",1
classic polish pop,1
"composer, classical, english composer",1
"polish electronica, wave",1
"ballad, contemporary r&b, funk, neo soul, pop, pop soul, soul",1
"adoracao, brazilian gospel, louvor icm",1
"polish alternative rap, polish underground rap",1
rap motywacja,1
"polish alternative, polish alternative rap",1
"american, atmospheric, atmospheric sludge metal, doom metal, drone metal, heavy, illinois, instrumental, melancholic, post-core, post-metal, post-rock, sludge, sludge metal, stoner metal, stoner rock, test, testing, united states, usa",1
"progressive metal, symphonic metal",1
polish punk,1
"polish viral rap, smutny rap",1
pixie,1
"blues rock, folk rock, psychedelic rock",1
"guitarist, jazz funk",1
"british orchestra, classical, orchestra",1
"polish alternative rap, polish hip hop, polish underground rap",1
"deep euro house, elektropunk, german house",1
"garage rock, gothabilly, post-punk, psychobilly, punk",1
"bronx hip hop, conscious hip hop, east coast hip hop, golden age hip hop, hardcore hip hop, hip hop, old school hip hop, political hip hop",1
"polish pop, polish rock, polish synthpop",1
"dutch house, edm, electro house, electronic trap, pop dance",1
"poezja spiewana, sung poetry",1
"nd and eband, ndandeband, eband, andrzej piekarczyk",1
"classic polish pop, sung poetry",1
"polish indie, polish synthpop",1
"classic polish pop, polish blues",1
"polish alternative rock, polish rock",1
"polish pop, polish rock",1
"british singer-songwriter, folk-pop",1
"indie pop, indietronica, modern dream pop, pov: indie, vapor soul",1
"alternative rock, canadian indie, chamber pop, indie rock, indietronica, modern alternative rock, modern rock, seattle indie, washington indie",1
polish reggae,1
"bristol electronic, future garage, house",1
"alternative country, new americana",1
"indie pop, indie poptimism",1
"chillwave, hypnagogic pop, indie soul, indietronica",1
electronic rock,1
"classic soul, funk, motown, quiet storm, soul",1
"indie rock, indie surf, indietronica, la indie, metropopolis, noise pop",1
"instrumental hip hop, purple sound, scottish electronic, scottish hip hop, uk experimental electronic, wonky",1
"alternative metal, alternative rock, funk metal, funk rock, modern rock, nu metal, post-grunge, rock",1
"classic soul, funk, funk rock, p funk, psychedelic soul, soul, southern soul",1
"album rock, classic rock, glam metal, hard rock, mellow gold, rock, soft rock",1
"ambient guitar, ambient post-rock, american post-rock, compositional ambient, instrumental post-rock",1
"modern blues, new americana",1
classic portuguese pop,1
"rap angolano, trap angolano",1
"hip hop tuga, rap criolo, trap tuga",1
